id,name,host_name,neighbourhood_cleansed,latitude,longitude,room_type,price,cleaning_fee,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month
8116322,2bd Nob Hill Apt - Conv. Location,Urmi,Nob Hill,37.79083579,-122.4137612,Entire home/apt,300,0,0,0,0,0,0,-1,-1
6361669,Charming One Bedroom in Nob Hill,Karinne,Nob Hill,37.78905625,-122.4176225,Entire home/apt,195,60,18,48,49,167,7,97,0.33
14670052,Large 1 Bedroom in Historic Nob Hill,Trey,Nob Hill,37.79543509,-122.4177606,Entire home/apt,190,60,0,0,0,0,20,98,2.88
5773488,Centrally located private room,Rebecca,Nob Hill,37.79560156,-122.4103497,Private room,106,0,8,11,12,12,49,96,2.07
39059,Cozy Studio-Heart of San Francisco,Mary,Nob Hill,37.79081328,-122.4140256,Entire home/apt,125,90,5,25,32,191,51,95,0.63
6494324,Single Room in Nob Hill,Tiffany,Nob Hill,37.79331064,-122.4186435,Private room,100,0,0,0,0,0,0,-1,-1
16652554,PETITE SUNNY OVERLOOKING GARDEN STUDIO,Somia,Nob Hill,37.7940483,-122.418118,Private room,89,0,0,1,26,26,1,40,0.42
9095673,Four People Room Next To Cable Car,Kevin,Nob Hill,37.79142749,-122.4177093,Private room,199,0,30,60,90,365,5,84,0.39
16799835,Victorian style 1 bdrm w/ antique Nob Hill Inn SF,Chieko & Yulin,Nob Hill,37.7897288,-122.4129363,Entire home/apt,250,85,0,0,0,74,0,-1,-1
17026443,Big Room-New furniture/big TV- Union Square,Lisa,Nob Hill,37.79064752,-122.4102078,Private room,75,40,9,24,35,208,2,90,2
6492391,Luxurious condo for Super Bowl,Kristin,Nob Hill,37.79277346,-122.4120488,Entire home/apt,1500,150,0,0,0,0,0,-1,-1
9261272,Master Bed with Private Bathroom!,Alejandro,Nob Hill,37.78985681,-122.4160261,Private room,99,10,0,0,0,0,23,88,1.37
8311972,Nob Hill Sunny Apt Stunning View,Karena,Nob Hill,37.79468033,-122.4190223,Entire home/apt,240,95,0,0,0,0,2,100,0.11
14485668,"Spacious, homey & convenient 1 bedroom",Nirnaya,Nob Hill,37.79246434,-122.4217798,Entire home/apt,175,30,0,0,0,60,3,93,0.4
1627259,BEST views + reviews! 5/5 stars*****,Jose,Nob Hill,37.79672799,-122.4119063,Private room,166,80,0,30,60,335,33,97,0.89
4965866,Nob Hill Garden Studio with Sundeck,Sanjay,Nob Hill,37.79329612,-122.414628,Entire home/apt,175,80,14,29,58,58,53,92,1.99
15044111,Brand New Listing! - Private Room in Nob Hill Flat,Tek,Nob Hill,37.79528702,-122.4202127,Private room,89,100,29,59,89,178,0,-1,-1
2558071,Gorgeous 2 Story Nob Hill Home,Elizabeth,Nob Hill,37.7923024,-122.4157697,Entire home/apt,700,0,0,6,32,190,7,100,0.2
10930264,Elegant Superbowl Condo w/Parking,Charlene,Nob Hill,37.79100543,-122.4117319,Entire home/apt,800,0,0,0,0,0,0,-1,-1
9095247,"Double Bed, California Street.",Kevin,Nob Hill,37.79143234,-122.4191437,Private room,70,0,6,29,58,326,0,-1,-1
21334,Studio loft on top of Russian Hill,Joe,Nob Hill,37.79579579,-122.4153345,Entire home/apt,150,50,3,33,62,62,87,97,1.04
8327078,Historic SF Parlor SuiteA,Meimei,Nob Hill,37.7904293,-122.4098831,Entire home/apt,265,0,0,0,0,0,1,100,0.06
6850809,Leave your heart in SF,Rachel,Nob Hill,37.79575642,-122.41894,Entire home/apt,500,75,0,0,0,0,1,100,0.05
3789600,3BD 2BA Nob Hill Home w/ Private Roof Deck & Spa,Greg,Nob Hill,37.79456874,-122.4134897,Entire home/apt,550,180,4,14,31,239,136,97,4.25
545585,PENTHOUSE in PERFECT LOCATION w/VIEWS,Jose,Nob Hill,37.79709452,-122.4103305,Private room,140,60,16,46,76,351,72,98,1.65
10769176,Perfect Super Bowl Stay,Tiffany,Nob Hill,37.79023399,-122.4158914,Private room,299,80,0,0,0,0,0,-1,-1
17386450,Central location 1 bdrm,Elsa,Nob Hill,37.79167487,-122.4165337,Private room,120,0,20,47,65,111,0,-1,-1
15469932,"Calm, small room for solo traveler",Michelle,Nob Hill,37.79462347,-122.418162,Private room,80,30,19,49,79,269,10,98,1.86
11059556,Million Dollar View in SF,Francis,Nob Hill,37.79553791,-122.4126506,Private room,140,30,0,0,0,245,38,100,2.89
8831030,Comfortable Room in Nob Hill,Diana,Nob Hill,37.79531639,-122.4162486,Private room,100,0,23,53,83,358,2,100,0.11
17892406,Private studio - perfect location - panoramic view,Deniz,Nob Hill,37.79668012,-122.4120327,Entire home/apt,120,40,0,0,0,0,0,-1,-1
10830838,Nob Hill 4BDRM SUPERBOWL Apt,Ashley,Nob Hill,37.79602031,-122.4120701,Entire home/apt,2699,0,0,0,0,0,0,-1,-1
9044976,Furnished Nob Hill Studio Apartment,Jeremy,Nob Hill,37.79123056,-122.4158807,Entire home/apt,100,175,3,9,9,223,5,100,0.3
8276435,Room /desk in Nob Hill (Dreamforce),Ryan,Nob Hill,37.79247953,-122.4173654,Private room,359,40,0,0,0,0,1,100,0.05
17385381,Iconic Nob Hill Experience,Elsa,Nob Hill,37.7897411,-122.4161971,Private room,119,0,25,55,85,174,0,-1,-1
13623619,Cozy Victorian in Heart of Nob Hill,Manton,Nob Hill,37.79503137,-122.4180465,Entire home/apt,195,65,0,0,0,0,5,92,0.54
4769581,Charming Studio in the heart of SF,Jia,Nob Hill,37.79175176,-122.417643,Entire home/apt,105,50,1,31,61,336,1,-1,0.2
5031660,Nob Hill large single bedroom #2,Yumi,Nob Hill,37.79095321,-122.419896,Private room,120,50,5,5,5,275,11,93,0.63
9897689,Entire Apartment in Upper Nob Hill,Nobel,Nob Hill,37.79492398,-122.4189681,Entire home/apt,150,95,25,55,85,360,26,90,1.76
7226841,Charming Private Room in PRIME SF location!,Nads,Nob Hill,37.79286727,-122.4160927,Private room,95,50,8,26,54,85,53,95,2.6
14041654,Charming&Central 1 brd with views,Pedro,Nob Hill,37.79611203,-122.4176295,Entire home/apt,180,20,8,8,18,18,3,100,0.56
13861354,Top Floor Apartment in the Heart of the City,Kelly,Nob Hill,37.79082365,-122.41248,Entire home/apt,275,110,0,0,0,0,4,93,0.47
9880029,Bright 1BR in Beautiful Nob Hill,Madison,Nob Hill,37.79101041,-122.4141347,Entire home/apt,175,0,0,0,0,0,0,-1,-1
17172909,Bedroom near downtown,Peter,Nob Hill,37.79036219,-122.4141183,Private room,99,0,0,0,0,0,0,-1,-1
6244773,Top Floor Nob Hill Studio with Golden Gate Views,Andy,Nob Hill,37.79369282,-122.4193686,Entire home/apt,200,25,6,10,10,10,2,100,1.82
10992652,Super Bowl 50,David,Nob Hill,37.79143154,-122.4166589,Private room,1000,0,0,0,0,0,0,-1,-1
11961742,Downtown Flat | Union Square | Panoramic SF Views,Dan,Nob Hill,37.79462667,-122.4117566,Entire home/apt,350,150,15,40,70,327,42,90,3.4
15598895,Spacious and Modern Studio in Nob Hill,Jake,Nob Hill,37.79150156,-122.4144311,Entire home/apt,215,80,11,11,11,32,1,100,0.27
11552040,Pink dream studio in San Francisco,Jinjing,Nob Hill,37.79072989,-122.4100239,Entire home/apt,120,50,9,39,69,344,1,100,0.08
9077959,Charming 2BR Nob Hill Apartment,Lauren,Nob Hill,37.79534544,-122.4177732,Entire home/apt,200,0,0,0,0,0,12,100,1
6132191,"Luxurious, Modern, Views, Nob Hill",Nick,Nob Hill,37.7963249,-122.4119068,Entire home/apt,499,185,6,19,19,20,16,99,0.82
17497947,Cozy Centrally Located Room,Tyler,Nob Hill,37.79001229,-122.4135703,Private room,85,0,0,0,0,21,9,98,8.44
7226513,1 Bedroom Apt. in Nob Hill Area,Harris,Nob Hill,37.79136288,-122.4129075,Entire home/apt,150,0,5,5,5,5,25,97,1.38
13095952,"Beautiful, Clean and Cozy Apartment in Nob Hill",Eamonn,Nob Hill,37.79601577,-122.4100284,Entire home/apt,219,100,0,12,34,123,40,-1,-1
8274354,Nob Hill Room close to Dreamforce,Ryan,Nob Hill,37.79291344,-122.4172641,Private room,289,25,0,0,0,0,1,100,0.05
15499467,2 rooms package  in Victorian House,Michelle,Nob Hill,37.79378106,-122.418881,Private room,260,60,0,25,55,301,0,-1,-1
10863432,SPACIOUS LIGHT FILLED GARDEN VIEW 1 BEDROOM,Somia,Nob Hill,37.79572528,-122.4180237,Entire home/apt,115,0,0,15,45,306,2,100,0.19
7930685,Elle Decor Featured Row House,Kurt & Abby,Nob Hill,37.79466475,-122.4115166,Entire home/apt,250,125,7,7,7,7,12,97,0.92
4440859,Sweet Spot in Russian/Nob Hill,Luis,Nob Hill,37.79670361,-122.4139422,Entire home/apt,175,50,0,0,0,86,49,93,2.75
12092179,Sunny Spacious Studio,Mia,Nob Hill,37.79044078,-122.4104332,Entire home/apt,160,85,7,11,24,68,12,97,3.91
10698006,Classic SF 2-Bedroom Apartment,Kristen,Nob Hill,37.79351713,-122.4207944,Entire home/apt,180,0,0,0,0,0,0,-1,-1
13343347,Russian Hill Flat,Brittany,Nob Hill,37.79530271,-122.4112131,Private room,125,10,0,0,0,0,0,-1,-1
15221377,Nob Hill Inn—Antique decor—Queen plus sofa sleeper,Meimei,Nob Hill,37.79062164,-122.4119138,Entire home/apt,195,0,0,0,0,69,0,-1,-1
14811235,Entire 3 bedroom condo quiet lovely,Mike,Nob Hill,37.79623786,-122.4159506,Entire home/apt,389,120,23,46,72,334,9,84,1.4
13943674,"Union Square, Lower Nob Hill Studio - heart of SF!",Daryüsch,Nob Hill,37.78925625,-122.4159843,Entire home/apt,150,30,16,37,37,37,4,95,0.47
2132426,Room & Bath in Detached Cottage,Tom,Outer Sunset,37.76076817,-122.5039562,Private room,100,0,30,60,90,365,0,-1,-1
10921050,Wonderful room in sunset district,Susan,Outer Sunset,37.74714772,-122.4943862,Private room,300,0,30,60,90,365,0,-1,-1
15692759,Large private room in house near ocean and park.,Mark,Outer Sunset,37.75987746,-122.4915227,Private room,100,10,6,15,23,85,1,80,1
17839056,Beautiful In-Law Near Beach & Golden Gate Park,Ben,Outer Sunset,37.75118754,-122.4999911,Entire home/apt,85,40,22,49,79,79,1,100,1
504643,The Home Away from Home,Vi,Outer Sunset,37.75781144,-122.4858135,Entire home/apt,138,60,0,0,30,30,140,98,2.42
8882782,Home in the Sunset,Darion,Outer Sunset,37.75487699,-122.4812537,Private room,200,0,0,0,0,0,0,-1,-1
10859050,Room w Balcony in Shared House by Beach,Laura,Outer Sunset,37.75548425,-122.4999199,Private room,70,40,16,22,37,180,19,95,1.36
10989986,Spacious & Renovated 5 Bedroom Hous,Zac,Outer Sunset,37.75277982,-122.4992264,Entire home/apt,590,0,0,0,0,0,0,-1,-1
5027016,Comfy Flat by Beach & Golden Gate,Dan,Outer Sunset,37.75797309,-122.5010002,Entire home/apt,199,75,13,38,65,340,85,88,3.24
1984709,Private Luxury Suite in the Sunset,Robby,Outer Sunset,37.76260874,-122.5014624,Entire home/apt,155,50,26,36,56,290,245,98,6.12
537771,San Francisco Ocean Beach Chalet,Andy,Outer Sunset,37.75893138,-122.5066625,Private room,480,0,30,60,90,365,2,100,0.03
13732035,Spacious Room in the Sunset,Alvaro,Outer Sunset,37.76266736,-122.477767,Private room,99,0,0,0,0,0,2,100,0.23
3224720,Home Sweet SF Home - Feel like you live here!,Gino,Outer Sunset,37.75075005,-122.5045469,Entire home/apt,450,100,0,0,0,0,4,100,0.12
12930338,Sunset Garden Room-Private Bath,Anna,Outer Sunset,37.75370825,-122.4877806,Private room,99,25,23,53,83,154,43,99,4.04
17495126,Ocean Beach Bungalow,Emily,Outer Sunset,37.75765325,-122.50869,Entire home/apt,150,35,6,6,6,9,0,-1,-1
13600947,Cozy room in a quiet area w/ private bathroom,Rabbi Joel & Johni,Outer Sunset,37.75370217,-122.4825379,Private room,80,25,8,30,48,112,24,90,2.67
10679064,Beautiful Room in 3BR 1blk from GGP,Cameron,Outer Sunset,37.76350067,-122.4802729,Private room,54,0,0,0,0,0,0,-1,-1
1503989,Outside Lands Apartment,Chris,Outer Sunset,37.76220632,-122.5051796,Entire home/apt,400,75,30,60,90,365,4,93,0.2
16855762,Charming Sunset gem with lots of style!,Michaela,Outer Sunset,37.75840847,-122.4872516,Entire home/apt,350,110,0,6,9,31,0,-1,-1
11337381,"Lovely 5BD home, 3 blocks to beach",Kerry,Outer Sunset,37.75743045,-122.5047058,Entire home/apt,550,125,0,0,0,8,6,96,0.49
10681956,2 brand new downstairs bedrooms,Amal,Outer Sunset,37.76261203,-122.4914555,Entire home/apt,289,80,24,54,71,71,19,98,1.36
17762492,Cozy and quiet private bedroom,Guanying,Outer Sunset,37.75212491,-122.4841813,Private room,150,30,0,0,2,2,0,-1,-1
17301015,Double-Bed Room with Nice View near Ocean Beach,Michael,Outer Sunset,37.76309568,-122.5061802,Private room,100,40,20,39,63,326,3,93,3
3112427,Star Studio in the Outer Sunset,Christina & Matthew,Outer Sunset,37.75927239,-122.5046929,Entire home/apt,125,100,10,40,70,327,75,95,2.25
13516275,In-law Studio Near Ocean Beach with Private Entry,Damjan,Outer Sunset,37.75211734,-122.4975682,Entire home/apt,120,50,0,0,0,0,17,91,1.78
3292643,Beach front home with ocean views,Michelle,Outer Sunset,37.7570444,-122.5081831,Entire home/apt,295,75,0,0,0,188,5,96,0.23
12025717,PrivateApartm(2rooms)GoldenGatePark/quiet location,Vlad & Ira,Outer Sunset,37.7585691,-122.488776,Entire home/apt,99,65,17,29,29,29,65,94,6.15
14614355,San Francisco House by Ocean and Golden Gate Park,Irina,Outer Sunset,37.76230554,-122.5031441,Entire home/apt,230,130,0,0,0,0,6,90,0.95
13789725,Spacious flat & deck 2 blocks from Ocean Beach,Jennifer,Outer Sunset,37.75738091,-122.5071664,Entire home/apt,160,50,8,22,32,179,19,99,5.48
11910999,Private Room Next to GG Park,Roerto,Outer Sunset,37.76358642,-122.4824523,Private room,55,0,25,43,54,54,22,83,4.26
8666251,Ocean Beach Get-Away,Steve,Outer Sunset,37.74789714,-122.5045409,Entire home/apt,215,125,21,42,58,204,38,98,2.14
16897188,The Book Room in the quiet Sunset,Lisa,Outer Sunset,37.75378825,-122.4826523,Private room,125,80,13,29,54,123,3,93,3
7678792,Private room plus/Pet Friendly,Julie,Outer Sunset,37.75987897,-122.5057661,Private room,75,150,0,0,0,0,1,100,0.05
10434902,Modern Parkside Retreat (+King Bed),Cyn,Outer Sunset,37.76269377,-122.4843715,Entire home/apt,179,75,14,30,48,118,81,96,5.54
7965068,Cozy Beachside Apartment in Sunset,Howard,Outer Sunset,37.75283704,-122.5056626,Entire home/apt,98,50,0,0,0,131,58,95,3.88
5785980,Large Private room near GG Park,Roerto,Outer Sunset,37.76463161,-122.4822629,Private room,65,0,27,46,46,142,101,78,4.35
6765802,Spacious Private Room near Muni & Golden Gate Park,Teri,Outer Sunset,37.7598729,-122.4847678,Private room,90,10,6,13,17,17,35,94,6.52
5785978,Big room near GG Park,Roerto,Outer Sunset,37.76413014,-122.4836885,Private room,55,0,27,46,46,46,46,83,3.65
15054846,Sunset and Sunrise Penthouse,Alex,Outer Sunset,37.75925536,-122.4884151,Entire home/apt,200,60,11,21,30,86,49,83,7.42
17382326,Beautiful beach front 1 bedroom apartment,Jane,Outer Sunset,37.75212148,-122.5083968,Entire home/apt,209,50,8,19,28,83,3,100,3
14203815,2 Bdrm..Walk to Beach and GGPark!!,Karen,Outer Sunset,37.76046109,-122.5047767,Entire home/apt,295,125,18,46,69,148,9,96,1.29
7207426,"2br/1.5ba hot tub, deck, fireplace",Alan,Outer Sunset,37.75993649,-122.4803993,Entire home/apt,300,60,0,0,0,0,23,95,1.26
7027139,☆BEACHSIDE/PARKSIDE LUXURY SUITE☆,Vee,Outer Sunset,37.76379989,-122.5073232,Private room,190,60,29,59,89,364,13,97,0.65
16376205,"Private room, ocean view, cozy.",Mary Gaineng,Outer Sunset,37.74974539,-122.4824194,Private room,65,20,5,8,19,229,15,99,7.03
13642014,Large sunlit room in sunset area with free parking,Guanying,Outer Sunset,37.75208502,-122.484447,Private room,99,30,7,31,55,142,76,97,8.11
14316675,Private Room by Golden Gate Park,Kay,Outer Sunset,37.76408034,-122.4785141,Private room,120,0,29,59,89,360,8,93,1
4774742,Big Sunny Room in Shared House by Beach,Laura,Outer Sunset,37.75580243,-122.4978699,Private room,62,50,3,7,7,29,52,96,2.04
4520661,"Social, Fun, Private, Hideaway near Beach",Melissa,Outer Sunset,37.75591088,-122.4940513,Private room,67,29,27,57,87,359,75,87,3.56
16413291,Sunny vintage house min. away from beach and park,Alicia,Outer Sunset,37.7579101,-122.5004873,Entire home/apt,175,90,7,19,48,93,4,100,1.17
1489501,Your Own Beachside Retreat,Adrienne (And Blaise),Outer Sunset,37.74913363,-122.5071467,Entire home/apt,135,50,4,12,14,256,124,91,2.8
3257886,Golden Gate Park & Beach Getaway!,Kathy,Outer Sunset,37.7639089,-122.4977868,Entire home/apt,160,50,2,4,8,160,231,93,6.84
16678379,"One Spacious, Cozy Private Room and Bath",Michelle,Outer Sunset,37.76361416,-122.4801098,Private room,65,50,8,13,25,25,5,96,3.41
13806046,"Large room in safe neighborhood, near GoldGatePark",Lynn & Ray,Outer Sunset,37.75848782,-122.4878857,Private room,100,35,0,0,0,0,0,-1,-1
1914128,1 BHK near Golden gate park,Janani,Outer Sunset,37.76337596,-122.4853316,Entire home/apt,50,150,0,0,27,27,0,-1,-1
7885495,Cozy Beach Cottage Pr Room/Bath,Bill,Outer Sunset,37.75230296,-122.5023588,Private room,125,40,0,0,0,22,33,99,1.66
7451648,Bright Room in Ocean Front Home,France,Outer Sunset,37.75997035,-122.5086631,Private room,100,25,29,59,89,89,26,99,1.26
16348162,PRIVATE ROOM IN A BEAUTIFUL HOUSE IN THE SUNSET,Isabella,Outer Sunset,37.76491225,-122.4869849,Private room,40,0,0,0,0,0,0,-1,-1
12930995,the sunset house north,Ben,Outer Sunset,37.74619824,-122.4888571,Private room,80,25,2,7,7,7,3,40,0.31
4788133,Spacious furnished Rm on 22nd ave,Melissa,Outer Sunset,37.75723667,-122.4794281,Private room,75,100,0,0,0,219,1,100,0.05
3312490,Lovely and Well-Located 1BD Apt.,Maria,Outer Sunset,37.76255931,-122.4778399,Entire home/apt,155,80,15,28,58,105,86,96,2.55
7933807,2 BR/2 Bath apartment on 1st floor w/parking,Paul,Outer Sunset,37.74758044,-122.4907,Private room,200,75,7,13,19,246,54,96,3.53
14705126,"Beach, Large 2 bedroom 1.5 bath unit, Private Deck",Un Kuan (Anna),Outer Sunset,37.76160181,-122.4949617,Entire home/apt,147,77,2,8,13,213,17,98,2.5
17283230,"Comfortable 1 bed/2 bath, one block from GG Park",Char,Outer Sunset,37.76350598,-122.4771454,Entire home/apt,129,45,0,3,8,11,1,100,1
17961409,Three bedroom charming home Sunset,Mila,Outer Sunset,37.75452112,-122.4864639,Entire home/apt,350,80,0,18,31,34,0,-1,-1
1446325,Beach/Park Suite in San Francisco,Danielle,Outer Sunset,37.76222069,-122.5021799,Private room,75,0,0,0,0,0,1,100,0.05
15421813,Beachside Mansion. Micro Suite. Groceries Included,Matthew,Outer Sunset,37.75382601,-122.5091262,Private room,47,0,30,60,90,90,37,94,7.87
13544851,"Private One Bdrm, GG Park & 6 Blocks from Beach",Danny,Outer Sunset,37.76247057,-122.5013904,Private room,225,50,30,60,89,89,1,100,0.12
6934874,Beautiful SF Getaway w/ Ocean Views,Dan,Outer Sunset,37.7573388,-122.5019444,Entire home/apt,299,100,13,33,57,332,66,96,3.14
5164874,Wonderful private apartment,Amy,Outer Sunset,37.7592082,-122.4811457,Private room,120,0,30,60,90,179,26,96,1
4934420,Comfortable private bedroom!,Tali,Outer Sunset,37.75388389,-122.4832619,Private room,58,25,18,48,77,77,19,89,0.7
3231526,Ocean View House in Outer Sunset,Kylie,Outer Sunset,37.7552703,-122.4911848,Entire home/apt,250,240,0,0,0,0,1,97,0.03
17174288,Cozy One-Bedroom Beach Getaway in Outer Sunset,Artyom,Outer Sunset,37.76276202,-122.506234,Entire home/apt,150,100,1,1,1,1,2,100,1.43
1033754,Sunset home near beach and park,Jennifer & Eric,Outer Sunset,37.75974517,-122.5054378,Entire home/apt,300,100,0,0,2,77,99,98,2.04
15010558,Beautiful Room -Jade- Near Goldn Gate Park & Beach,Ben,Outer Sunset,37.75139591,-122.5012523,Private room,60,40,16,33,33,33,24,94,3.6
17438556,Spacious and clean room,Guanying,Outer Sunset,37.75326515,-122.486147,Private room,130,0,0,0,1,1,0,-1,-1
6245649,Blake & Sara's Ocean Beach Pad,Blake & Sara,Outer Sunset,37.75963525,-122.5063976,Entire home/apt,135,75,12,35,52,303,49,98,2.25
3343907,Cozy room in the house,Rousdem,Outer Sunset,37.75014215,-122.4942169,Private room,80,0,0,0,0,0,0,-1,-1
10833987,"Sunny, Quiet Room in Sunset",Chelsea,Outer Sunset,37.76359913,-122.4857357,Private room,70,0,0,0,0,0,0,-1,-1
14340124,1 bedroom apt in the Outer Sunset,Eugene,Outer Sunset,37.76332743,-122.5017127,Entire home/apt,120,70,6,17,32,66,57,95,7.18
16125990,"Cozy room in safe Sunset area, near GoldGatePark",Lynn & Ray,Outer Sunset,37.75881053,-122.4896335,Shared room,40,35,0,0,0,0,0,-1,-1
17371171,Shared Bedroom in The Sunset,Jonathan,Outer Sunset,37.75135949,-122.4773924,Shared room,32,0,0,0,13,93,5,96,5
14142409,Nice Apt in Sunset district SF,Steve,Outer Sunset,37.76089791,-122.4776873,Entire home/apt,109,40,9,19,49,226,52,86,6.22
16376353,"Private room, quiet, and cozy",Mary Gaineng,Outer Sunset,37.74907543,-122.48171,Private room,77,20,11,21,31,270,17,100,8.1
17009854,San Francisco Retreat. Sunset on Golden Gate Park,Pasha,Outer Sunset,37.76509521,-122.4785767,Entire home/apt,299,100,17,41,60,311,3,80,1.96
15558562,Goldengate Park Modern 2 BR Condo w/Parking,Jason,Outer Sunset,37.76450763,-122.477834,Entire home/apt,160,130,10,28,44,292,18,93,3.83
3082327,Inlaw room w private bath - for 1,Simon,Outer Sunset,37.75676561,-122.4889142,Private room,80,0,14,20,25,263,216,97,6.2
10874971,Stunning modern Ocean Beach Home,Susan,Outer Sunset,37.76101631,-122.5055383,Entire home/apt,950,150,0,0,0,0,0,-1,-1
1135287,Big Rm Furnished/WiFi/Laundry,Belinda,Outer Sunset,37.74740362,-122.4872831,Private room,109,85,30,60,90,365,9,84,0.21
10367010,"Sunny, very clean studio for 2",Tatyana,Outer Sunset,37.76013254,-122.4956187,Private room,99,50,14,39,67,329,48,99,3.49
274334,Newly remodeled clean/private bath,Ashli,Outer Sunset,37.7534598,-122.5035849,Private room,70,0,0,5,5,236,49,95,0.77
9780615,1 bedroom apt in the Outer Sunset,Andre,Outer Sunset,37.76136997,-122.5035928,Entire home/apt,130,70,7,22,30,32,93,96,5.92
11319787,2BR SF Ocean Beach Sanctuary,Jeremy,Outer Sunset,37.7562834,-122.506494,Entire home/apt,160,100,4,17,34,282,22,95,2.08
998701,Private Room in Ocean Beach Cottage,Martha,Outer Sunset,37.76108651,-122.5066938,Private room,97,0,0,1,1,30,135,99,2.77
17543814,Comfy Room in the Sunset,Jonathan,Outer Sunset,37.74988696,-122.4776792,Shared room,32,0,19,41,57,105,2,100,2
13573391,1000sq ft condo near GG park!,James,Outer Sunset,37.76395953,-122.5021767,Entire home/apt,145,70,7,7,7,7,2,100,0.23
7950946,Private/Secure Home for Rent,Ryan,Outer Sunset,37.76351348,-122.4979137,Entire home/apt,300,0,0,27,57,332,8,95,1
2101365,Private Bedroom for Rent,Aerin,Outer Sunset,37.7510021,-122.4768016,Private room,81,20,0,0,26,116,22,92,0.59
15150657,"Warm, Cozy, & Spacious",Becky,Outer Sunset,37.75903596,-122.4794706,Entire home/apt,425,100,29,59,89,364,1,100,0.17
7712235,Spotless Home in Outer Sunset,Steve,Outer Sunset,37.74550467,-122.5052897,Entire home/apt,190,0,0,0,0,0,2,100,0.16
1615158,Private Bed&Bath in House by Beach,Laura,Outer Sunset,37.75578278,-122.498341,Private room,85,40,8,24,51,321,88,95,2.04
10972560,SUPER BOWL WEEKEND 3BD/2BA,Marta,Outer Sunset,37.76374774,-122.5066198,Entire home/apt,1100,0,0,0,0,0,0,-1,-1
17444005,Outer Sunset Gem,Luis,Outer Sunset,37.76071668,-122.5080865,Entire home/apt,169,50,12,32,46,305,1,100,1
13511841,Outer Sunset Beautiful Comfortable Home!,Tomo,Outer Sunset,37.74817535,-122.501154,Entire home/apt,350,130,27,57,87,87,0,-1,-1
15149013,Ocean Beach Hideway,Ryan,Outer Sunset,37.75242103,-122.4998404,Private room,89,20,29,59,89,179,2,90,0.32
12741695,"Private studio w/kitchen, walk to beach and park",David,Outer Sunset,37.76068614,-122.5028289,Private room,109,25,4,10,22,237,69,99,9.08
8842990,Sunny room close to the beach!,Claire,Outer Sunset,37.75097871,-122.5033021,Private room,90,30,0,0,0,0,0,-1,-1
982298,Amazing Beachfront House - 4BR,George,Outer Sunset,37.74984269,-122.5085211,Entire home/apt,495,195,24,48,74,335,40,93,0.85
14118533,1 BDRM Hideout just feet from Ocean Beach,Michael,Outer Sunset,37.7583197,-122.5107562,Entire home/apt,161,100,0,22,52,327,15,97,1.78
8859249,Gorgeous mid century gem.,Erika And Gary,Outer Sunset,37.76419494,-122.4909166,Entire home/apt,150,60,15,30,60,320,82,98,4.78
4287481,"Spacious, Private,Excellent Location; Free Parking",Rumesha,Outer Sunset,37.76295281,-122.4832434,Entire home/apt,140,60,2,9,23,262,142,90,4.81
2747383,Beach House 2BD 1 Bath,Brian,Outer Sunset,37.75966254,-122.508496,Entire home/apt,295,75,11,40,57,317,80,95,2.22
14052306,Garden Room for 2 in Beach Home + incl. Groceries,Matthew,Outer Sunset,37.75532354,-122.5084929,Private room,75,0,30,60,90,121,22,89,4.82
1142101,"Spacious, 3 bedroom Beach House, SF",Christine,Outer Sunset,37.75726938,-122.500994,Entire home/apt,300,100,0,0,19,71,9,93,0.27
10906924,Cozy room near Golden Gate park,Rachael,Outer Sunset,37.7615373,-122.4857256,Private room,65,0,0,0,0,60,2,50,0.14
5760881,Single unit next to Ocean Beach,Lydia,Outer Sunset,37.74963799,-122.5060998,Private room,125,20,25,53,83,358,41,95,2.31
3386024,Super Ocean Beach Getaway,Nancy,Outer Sunset,37.75176591,-122.5049039,Entire home/apt,100,100,0,0,0,0,2,100,0.06
13867534,Private Bedroom in the heart of the Sunset,Tyler,Outer Sunset,37.76194322,-122.4802331,Private room,69,10,0,0,0,0,4,100,0.46
7852469,Entire flat in the Outer Sunset for 6,Vincent,Outer Sunset,37.75546338,-122.5080952,Entire home/apt,250,75,0,3,6,67,71,95,3.7
9611854,Modern Outer Sunset One Bedroom,Chi-Ai,Outer Sunset,37.76394785,-122.4996286,Entire home/apt,190,90,16,46,46,46,23,100,1.62
14257108,Wake up On the Pacific Ocean,Jarod,Outer Sunset,37.74537753,-122.5074062,Private room,199,0,1,31,60,60,2,100,0.25
11497890,Ocean Beach in-law studio,Laurent,Outer Sunset,37.75653456,-122.5088026,Entire home/apt,130,50,0,0,0,0,0,-1,-1
9316530,Beach Home - one block to the Ocean,Leslie,Outer Sunset,37.75222414,-122.507843,Entire home/apt,150,250,23,45,73,329,5,100,0.61
8153250,Spacious Artist's Home Close to the Beach. 2bd/2ba,Luke,Outer Sunset,37.75459245,-122.4981408,Entire home/apt,300,80,4,8,8,25,22,96,1.15
13175533,San Francisco Beach Flat,Simone,Outer Sunset,37.75389865,-122.5010121,Entire home/apt,140,75,13,29,59,331,36,99,3.69
15148862,Ocean Beach Pad,Ryan,Outer Sunset,37.75171413,-122.4993429,Private room,89,0,15,45,72,153,2,100,0.35
